MovieID,Title,Year,Budget
1944,From Here to Eternity (1953),1953,8779026
1945,On the Waterfront (1954),1954,9437032
1946,Marty (1955),1955,18497490
1947,West Side Story (1961),1961,9982552
1948,Tom Jones (1963),1963,10823866
1949,"Man for All Seasons, A (1966)",1966,12878675
1950,In the Heat of the Night (1967),1967,5338786
1951,Oliver! (1968),1968,14973074
1952,Midnight Cowboy (1969),1969,12617566
1953,"French Connection, The (1971)",1971,7621472
1954,Rocky (1976),1976,16313252
1955,Kramer Vs. Kramer (1979),1979,14733489
1956,Ordinary People (1980),1980,19112992
1957,Chariots of Fire (1981),1981,6998527
1958,Terms of Endearment (1983),1983,16800911
1959,Out of Africa (1985),1985,9360859
1960,"Last Emperor, The (1987)",1987,17583889
1961,Rain Man (1988),1988,7634670
1962,Driving Miss Daisy (1989),1989,18668681
1963,Take the Money and Run (1969),1969,18668163
1964,Klute (1971),1971,15922610
1965,Repo Man (1984),1984,12241600
1966,Metropolitan (1990),1990,11453982
1967,Labyrinth (1986),1986,8063023
1968,"Breakfast Club, The (1985)",1985,9897353
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",1985,6675018
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",1987,6833810
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",1988,18020878
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",1989,7119284
1973,Freddy's Dead: The Final Nightmare (1991),1991,18934810
1974,Friday the 13th (1980),1980,6860259
1975,Friday the 13th Part 2 (1981),1981,14592568
1976,Friday the 13th Part 3: 3D (1982),1982,6824566
1977,Friday the 13th: The Final Chapter (1984),1984,8417912
1978,Friday the 13th Part V: A New Beginning (1985),1985,19993268
1979,Friday the 13th Part VI: Jason Lives (1986),1986,10908626
1980,Friday the 13th Part VII: The New Blood (1988),1988,8207497
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),1989,9600576
1982,Halloween (1978),1978,19184234
1983,Halloween II (1981),1981,16264713
1984,Halloween III: Season of the Witch (1983),1983,15335124
1985,Halloween 4: The Return of Michael Myers (1988),1988,6927870
1986,Halloween 5: The Revenge of Michael Myers (1989),1989,19172165
1987,Prom Night (1980),1980,16101674
1988,Hello Mary Lou: Prom Night II (1987),1987,7004794
1989,Prom Night III: The Last Kiss (1989),1989,15259290
1990,Prom Night IV: Deliver Us From Evil (1992),1992,16012519
1991,Child's Play (1988),1988,11923254
1992,Child's Play 2 (1990),1990,5576125
1993,Child's Play 3 (1992),1992,13203514
1994,Poltergeist (1982),1982,12209200
1995,Poltergeist II: The Other Side (1986),1986,15761661
1996,Poltergeist III (1988),1988,19153817
1997,"Exorcist, The (1973)",1973,18503867
1998,Exorcist II: The Heretic (1977),1977,18168086
1999,"Exorcist III, The (1990)",1990,10756290
2000,Lethal Weapon (1987),1987,14715373
2001,Lethal Weapon 2 (1989),1989,5836280
2002,Lethal Weapon 3 (1992),1992,17853121
2003,Gremlins (1984),1984,11446880
2004,Gremlins 2: The New Batch (1990),1990,17312468
2005,"Goonies, The (1985)",1985,7534099
2006,"Mask of Zorro, The (1998)",1998,13822773
2007,Polish Wedding (1998),1998,11759202
2008,"This World, Then the Fireworks (1996)",1996,16203434
2009,Soylent Green (1973),1973,15520173
2010,Metropolis (1926),1926,14791938
2011,Back to the Future Part II (1989),1989,6591368
2012,Back to the Future Part III (1990),1990,11698992
2013,"Poseidon Adventure, The (1972)",1972,11686180
2014,Freaky Friday (1977),1977,15437271
2015,"Absent Minded Professor, The (1961)",1961,14525289
2016,"Apple Dumpling Gang Rides Again, The (1979)",1979,12281806
2017,Babes in Toyland (1961),1961,13251233
2018,Bambi (1942),1942,6403028
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),1954,18377127
2020,Dangerous Liaisons (1988),1988,6614673
2021,Dune (1984),1984,5646285
2022,"Last Temptation of Christ, The (1988)",1988,16765711
2023,"Godfather: Part III, The (1990)",1990,19278948
2024,"Rapture, The (1991)",1991,11103016
2025,Lolita (1997),1997,7059137
2026,Disturbing Behavior (1998),1998,5330784
2027,Mafia! (1998),1998,15169196
2028,Saving Private Ryan (1998),1998,15361614
2029,Billy's Hollywood Screen Kiss (1997),1997,10002955
2030,East Palace West Palace (Dong gong xi gong) (1997),1997,6831956
2031,"$1,000,000 Duck (1971)",1971,17197310
2032,"Barefoot Executive, The (1971)",1971,10421329
2033,"Black Cauldron, The (1985)",1985,15793562
2034,"Black Hole, The (1979)",1979,12685141
2035,Blackbeard's Ghost (1968),1968,10326935
2036,Blank Check (1994),1994,17548904
2037,Candleshoe (1977),1977,15371010
2038,"Cat from Outer Space, The (1978)",1978,17619864
2039,Cheetah (1989),1989,18629477
2040,"Computer Wore Tennis Shoes, The (1970)",1970,13869982
2041,Condorman (1981),1981,7242209
2042,D2: The Mighty Ducks (1994),1994,10585809
2043,Darby O'Gill and the Little People (1959),1959,14395012
2044,"Devil and Max Devlin, The (1981)",1981,13914809
2045,"Far Off Place, A (1993)",1993,19756423
2046,Flight of the Navigator (1986),1986,11636394
2047,"Gnome-Mobile, The (1967)",1967,8422512
2048,"Great Mouse Detective, The (1986)",1986,15633571
2049,"Happiest Millionaire, The (1967)",1967,5946903
2050,Herbie Goes Bananas (1980),1980,14972102
2051,Herbie Goes to Monte Carlo (1977),1977,14667829
2052,Hocus Pocus (1993),1993,6927358
2053,"Honey, I Blew Up the Kid (1992)",1992,18481812
2054,"Honey, I Shrunk the Kids (1989)",1989,9381791
2055,Hot Lead and Cold Feet (1978),1978,6064618
2056,In Search of the Castaways (1962),1962,5227153
2057,"Incredible Journey, The (1963)",1963,5957512
2058,"Negotiator, The (1998)",1998,18374010
2059,"Parent Trap, The (1998)",1998,13258068
2060,BASEketball (1998),1998,13465144
2061,Full Tilt Boogie (1997),1997,5541989
2062,"Governess, The (1998)",1998,17214807
2063,Seventh Heaven (Le Septi�me ciel) (1997),1997,18628606
2064,Roger & Me (1989),1989,11449569
2065,"Purple Rose of Cairo, The (1985)",1985,14124400
2066,Out of the Past (1947),1947,8015190
2067,Doctor Zhivago (1965),1965,5298311
2068,Fanny and Alexander (1982),1982,13551690
2069,"Trip to Bountiful, The (1985)",1985,18681908
2070,Tender Mercies (1983),1983,18353512
2071,And the Band Played On (1993),1993,19811866
2072,"burbs, The (1989)",1989,13909268
2073,Fandango (1985),1985,6370124
2074,"Night Porter, The (Il Portiere di notte) (1974)",1974,13593386
2075,Mephisto (1981),1981,11191103
2076,Blue Velvet (1986),1986,14917974
2077,"Journey of Natty Gann, The (1985)",1985,8447473
2078,"Jungle Book, The (1967)",1967,19460026
2079,Kidnapped (1960),1960,13273349
2080,Lady and the Tramp (1955),1955,16398451
2081,"Little Mermaid, The (1989)",1989,13424154
2082,"Mighty Ducks, The (1992)",1992,10428027
2083,"Muppet Christmas Carol, The (1992)",1992,14288935
2084,Newsies (1992),1992,18791888
2085,101 Dalmatians (1961),1961,14549744
2086,One Magic Christmas (1985),1985,9191564
2087,Peter Pan (1953),1953,17537158
2088,Popeye (1980),1980,9404523
2089,"Rescuers Down Under, The (1990)",1990,9056610
2090,"Rescuers, The (1977)",1977,16386986
2091,Return from Witch Mountain (1978),1978,7964530
2092,"Return of Jafar, The (1993)",1993,7843674
2093,Return to Oz (1985),1985,13942963
2094,"Rocketeer, The (1991)",1991,19640122
2095,"Shaggy D.A., The (1976)",1976,17996034
2096,Sleeping Beauty (1959),1959,15767806
2097,Something Wicked This Way Comes (1983),1983,6743401
2098,Son of Flubber (1963),1963,19551870
2099,Song of the South (1946),1946,12083168
2100,Splash (1984),1984,10606498
2101,Squanto: A Warrior's Tale (1994),1994,15099044
2102,Steamboat Willie (1940),1940,18585281
2103,Tall Tale (1994),1994,5297702
2104,Tex (1982),1982,6731448
2105,Tron (1982),1982,15948323
2106,Swing Kids (1993),1993,10974730
2107,Halloween: H20 (1998),1998,9554119
2108,L.A. Story (1991),1991,5706966
2109,"Jerk, The (1979)",1979,12098812
2110,Dead Men Don't Wear Plaid (1982),1982,10832146
2111,"Man with Two Brains, The (1983)",1983,13835065
2112,Grand Canyon (1991),1991,11689553
2113,Graveyard Shift (1990),1990,13817416
2114,"Outsiders, The (1983)",1983,8849324
2115,Indiana Jones and the Temple of Doom (1984),1984,10774395
2116,"Lord of the Rings, The (1978)",1978,10843599
2117,Nineteen Eighty-Four (1984),1984,18433588
2118,"Dead Zone, The (1983)",1983,16548636
2119,Maximum Overdrive (1986),1986,5802597
2120,Needful Things (1993),1993,9142461
2121,Cujo (1983),1983,19042877
2122,Children of the Corn (1984),1984,15739350
2123,All Dogs Go to Heaven (1989),1989,5307673
2124,"Addams Family, The (1991)",1991,6836355
2125,Ever After: A Cinderella Story (1998),1998,12850037
2126,Snake Eyes (1998),1998,5384285
2127,"First Love, Last Rites (1997)",1997,10437740
2128,Safe Men (1998),1998,17020112
2129,"Saltmen of Tibet, The (1997)",1997,5124002
2130,Atlantic City (1980),1980,17850854
2131,Autumn Sonata (H�stsonaten ) (1978),1978,11391385
2132,Who's Afraid of Virginia Woolf? (1966),1966,15677389
2133,Adventures in Babysitting (1987),1987,13295098
2134,Weird Science (1985),1985,8427173
2135,Doctor Dolittle (1967),1967,14023721
2136,"Nutty Professor, The (1963)",1963,8348984
2137,Charlotte's Web (1973),1973,8195113
2138,Watership Down (1978),1978,8410163
2139,"Secret of NIMH, The (1982)",1982,6019701
2140,"Dark Crystal, The (1982)",1982,10887402
2141,"American Tail, An (1986)",1986,16212362
2142,"American Tail: Fievel Goes West, An (1991)",1991,13385957
2143,Legend (1985),1985,17225821
2144,Sixteen Candles (1984),1984,19951778
2145,Pretty in Pink (1986),1986,13479117
2146,St. Elmo's Fire (1985),1985,17430251
2147,"Clan of the Cave Bear, The (1986)",1986,13685688
2148,House (1986),1986,5184523
2149,House II: The Second Story (1987),1987,12650336
2150,"Gods Must Be Crazy, The (1980)",1980,17498630
2151,"Gods Must Be Crazy II, The (1989)",1989,9289036
2152,Air Bud: Golden Receiver (1998),1998,17534434
2153,"Avengers, The (1998)",1998,19086889
2154,How Stella Got Her Groove Back (1998),1998,7632904
2155,"Slums of Beverly Hills, The (1998)",1998,5592991
2156,"Best Man, The (Il Testimone dello sposo) (1997)",1997,7611590
2157,"Chambermaid on the Titanic, The (1998)",1998,9845222
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",1996,5771220
2159,Henry: Portrait of a Serial Killer (1990),1990,10553728
2160,Rosemary's Baby (1968),1968,12676295
2161,"NeverEnding Story, The (1984)",1984,14984130
2162,"NeverEnding Story II: The Next Chapter, The (1990)",1990,17833357
2163,Attack of the Killer Tomatoes! (1980),1980,19177343
2164,Surf Nazis Must Die (1987),1987,19760298
2165,Your Friends and Neighbors (1998),1998,15337950
2166,Return to Paradise (1998),1998,19646320
2167,Blade (1998),1998,7079682
2168,Dance with Me (1998),1998,11511957
2169,Dead Man on Campus (1998),1998,19492774
2170,Wrongfully Accused (1998),1998,17252242
2171,"Next Stop, Wonderland (1998)",1998,13565246
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",1998,10758035
2173,"Navigator: A Mediaeval Odyssey, The (1988)",1988,16910680
2174,Beetlejuice (1988),1988,18743425
2175,D�j� Vu (1997),1997,9011898
2176,Rope (1948),1948,13660777
2177,Family Plot (1976),1976,13430230
2178,Frenzy (1972),1972,8296450
2179,Topaz (1969),1969,11867737
2180,Torn Curtain (1966),1966,9245205
2181,Marnie (1964),1964,18104981
2182,"Wrong Man, The (1956)",1956,17912832
2183,"Man Who Knew Too Much, The (1956)",1956,8234354
2184,"Trouble with Harry, The (1955)",1955,9234276
2185,I Confess (1953),1953,12067004
2186,Strangers on a Train (1951),1951,12214678
2187,Stage Fright (1950),1950,6456954
2188,54 (1998),1998,6471162
2189,I Married A Strange Person (1997),1997,8537215
2190,Why Do Fools Fall In Love? (1998),1998,13494320
2191,"Merry War, A (1997)",1997,12646779
2192,See the Sea (Regarde la mer) (1997),1997,8210332
2193,Willow (1988),1988,12143324
2194,"Untouchables, The (1987)",1987,13196803
2195,Dirty Work (1998),1998,16150976
2196,Knock Off (1998),1998,7297762
2197,Firelight (1997),1997,5812791
2198,Modulations (1998),1998,14699173
2199,Phoenix (1998),1998,5400740
2200,Under Capricorn (1949),1949,15614382
2201,"Paradine Case, The (1947)",1947,16473858
2202,Lifeboat (1944),1944,6701168
2203,Shadow of a Doubt (1943),1943,5103604
2204,Saboteur (1942),1942,11111829
2205,Mr. & Mrs. Smith (1941),1941,10861501
2206,Suspicion (1941),1941,12386203
2207,Jamaica Inn (1939),1939,18536040
2208,"Lady Vanishes, The (1938)",1938,13777335
2209,Young and Innocent (1937),1937,5016579
2210,Sabotage (1936),1936,14247241
2211,Secret Agent (1936),1936,12866649
2212,"Man Who Knew Too Much, The (1934)",1934,12356770
2213,Waltzes from Vienna (1933),1933,8836102
2214,Number Seventeen (1932),1932,18189017
2215,Rich and Strange (1932),1932,5125291
2216,"Skin Game, The (1931)",1931,18353992
2217,Elstree Calling (1930),1930,14745432
2218,Juno and Paycock (1930),1930,7032744
2219,Murder! (1930),1930,18571344
2220,"Manxman, The (1929)",1929,11347358
2221,Blackmail (1929),1929,16722346
2222,Champagne (1928),1928,6417914
2223,"Farmer's Wife, The (1928)",1928,19196167
2224,Downhill (1927),1927,12710570
2225,Easy Virtue (1927),1927,12965139
2226,"Ring, The (1927)",1927,15661382
2227,"Lodger, The (1926)",1926,18336169
2228,"Mountain Eagle, The (1926)",1926,14849039
2229,"Pleasure Garden, The (1925)",1925,15299199
2230,Always Tell Your Wife (1923),1923,12196059
2231,Rounders (1998),1998,9706256
2232,Cube (1997),1997,9385673
2233,Digging to China (1998),1998,15109313
2234,Let's Talk About Sex (1998),1998,9029342
2235,One Man's Hero (1999),1999,5505869
2236,Simon Birch (1998),1998,17380625
2237,Without Limits (1998),1998,6142621
2238,Seven Beauties (Pasqualino Settebellezze) (1976),1976,7364766
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),1975,5709667
2240,My Bodyguard (1980),1980,5627195
2241,Class (1983),1983,13232780
2242,"Grandview, U.S.A. (1984)",1984,19958712
2243,Broadcast News (1987),1987,8886638
2244,"Allnighter, The (1987)",1987,5785418
2245,Working Girl (1988),1988,8459268
2246,Stars and Bars (1988),1988,12237513
2247,Married to the Mob (1988),1988,10922731
2248,Say Anything... (1989),1989,12773312
2249,My Blue Heaven (1990),1990,10223207
2250,Men Don't Leave (1990),1990,10849340
2251,"Cabinet of Dr. Ramirez, The (1991)",1991,16062600
2252,Hero (1992),1992,15946642
2253,Toys (1992),1992,19394157
2254,Choices (1981),1981,13010640
2255,Young Doctors in Love (1982),1982,10099793
2256,Parasite (1982),1982,8299109
2257,No Small Affair (1984),1984,9334135
2258,Master Ninja I (1984),1984,11670816
2259,Blame It on Rio (1984),1984,14123097
2260,Wisdom (1986),1986,11815486
2261,One Crazy Summer (1986),1986,14960102
2262,About Last Night... (1986),1986,19242401
2263,"Seventh Sign, The (1988)",1988,6905278
2264,We're No Angels (1989),1989,8828356
2265,Nothing But Trouble (1991),1991,17444316
2266,"Butcher's Wife, The (1991)",1991,8437812
2267,Mortal Thoughts (1991),1991,19482488
2268,"Few Good Men, A (1992)",1992,9749713
2269,Indecent Proposal (1993),1993,5809407
2270,"Century of Cinema, A (1994)",1994,8121234
2271,Permanent Midnight (1998),1998,12175029
2272,One True Thing (1998),1998,15662296
2273,Rush Hour (1998),1998,19078082
2274,Lilian's Story (1995),1995,16167141
2275,Six-String Samurai (1998),1998,13446692
2276,"Soldier's Daughter Never Cries, A (1998)",1998,10416033
2277,Somewhere in the City (1997),1997,19758528
2278,Ronin (1998),1998,16649424
2279,Urban Legend (1998),1998,7527046
2280,Clay Pigeons (1998),1998,8909164
2281,Monument Ave. (1998),1998,16258083
2282,Pecker (1998),1998,7577133
2283,"Sheltering Sky, The (1990)",1990,11708901
2284,Bandit Queen (1994),1994,8016029
2285,If.... (1968),1968,9211159
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",1980,16422448
2287,Them! (1954),1954,10485259
2288,"Thing, The (1982)",1982,18051064
2289,"Player, The (1992)",1992,7683745
2290,Stardust Memories (1980),1980,5302008
2291,Edward Scissorhands (1990),1990,10597752
2292,Overnight Delivery (1996),1996,5285879
2293,Shadrach (1998),1998,13687379
2294,Antz (1998),1998,19386858
2295,"Impostors, The (1998)",1998,16277909
2296,"Night at the Roxbury, A (1998)",1998,6963789
2297,What Dreams May Come (1998),1998,8655204
2298,Strangeland (1998),1998,9280696
2299,"Battle of the Sexes, The (1959)",1959,7931490
2300,"Producers, The (1968)",1968,12887242
2301,History of the World: Part I (1981),1981,14757037
2302,My Cousin Vinny (1992),1992,8403166
2303,Nashville (1975),1975,16991247
2304,Love Is the Devil (1998),1998,19695087
2305,Slam (1998),1998,18881092
2306,Holy Man (1998),1998,17656651
2307,One Tough Cop (1998),1998,14281197
2308,Detroit 9000 (1973),1973,7237288
2309,"Inheritors, The (Die Siebtelbauern) (1998)",1998,11726599
2310,"Mighty, The (1998)",1998,14364943
2311,2010 (1984),1984,13198335
2312,Children of a Lesser God (1986),1986,19388209
2313,"Elephant Man, The (1980)",1980,9393567
2314,Beloved (1998),1998,15328069
2315,Bride of Chucky (1998),1998,15373589
2316,Practical Magic (1998),1998,7723028
2317,"Alarmist, The (1997)",1997,5487701
2318,Happiness (1998),1998,19436036
2319,Reach the Rock (1997),1997,9267740
2320,Apt Pupil (1998),1998,17850376
2321,Pleasantville (1998),1998,7069939
2322,Soldier (1998),1998,9508231
2323,"Cruise, The (1998)",1998,17942790
2324,Life Is Beautiful (La Vita � bella) (1997),1997,10254604
2325,Orgazmo (1997),1997,6937213
2326,Shattered Image (1998),1998,11013619
2327,Tales from the Darkside: The Movie (1990),1990,17650619
2328,Vampires (1998),1998,5790587
2329,American History X (1998),1998,10485579
2330,Hands on a Hard Body (1996),1996,13688168
2331,Living Out Loud (1998),1998,8519930
2332,Belly (1998),1998,15366361
2333,Gods and Monsters (1998),1998,16575902
2334,"Siege, The (1998)",1998,16564070
2335,"Waterboy, The (1998)",1998,19293655
2336,Elizabeth (1998),1998,11249832
2337,Velvet Goldmine (1998),1998,7848215
2338,I Still Know What You Did Last Summer (1998),1998,10199165
2339,I'll Be Home For Christmas (1998),1998,14654530
2340,Meet Joe Black (1998),1998,12097608
2341,Dancing at Lughnasa (1998),1998,13747218
2342,Hard Core Logo (1996),1996,13876270
2343,"Naked Man, The (1998)",1998,14249647
2344,Runaway Train (1985),1985,19423103
2345,Desert Bloom (1986),1986,19599022
2346,"Stepford Wives, The (1975)",1975,19695257
2347,"Pope of Greenwich Village, The (1984)",1984,9448320
2348,Sid and Nancy (1986),1986,10937874
2349,Mona Lisa (1986),1986,5010133
2350,Heart Condition (1990),1990,5693622
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),1957,12429152
2352,"Big Chill, The (1983)",1983,10213180
2353,Enemy of the State (1998),1998,10745262
2354,"Rugrats Movie, The (1998)",1998,7068275
2355,"Bug's Life, A (1998)",1998,15651504
2356,Celebrity (1998),1998,18126109
2357,Central Station (Central do Brasil) (1998),1998,15746634
2358,Savior (1998),1998,14137276
2359,Waking Ned Devine (1998),1998,10426689
2360,"Celebration, The (Festen) (1998)",1998,8562167
2361,Pink Flamingos (1972),1972,14790793
2362,Glen or Glenda (1953),1953,8550177
2363,Godzilla (Gojira) (1954),1954,11868727
2364,Godzilla (Gojira) (1984),1984,14525681
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),1962,15738489
2366,King Kong (1933),1933,17517592
2367,King Kong (1976),1976,12681572
2368,King Kong Lives (1986),1986,8173018
2369,Desperately Seeking Susan (1985),1985,7229591
2370,"Emerald Forest, The (1985)",1985,10953186
2371,Fletch (1985),1985,19471864
2372,Fletch Lives (1989),1989,9718680
2373,Red Sonja (1985),1985,11466538
2374,Gung Ho (1986),1986,14323848
2375,"Money Pit, The (1986)",1986,19341920
2376,"View to a Kill, A (1985)",1985,11016207
2377,Lifeforce (1985),1985,17375906
2378,Police Academy (1984),1984,7900364
2379,Police Academy 2: Their First Assignment (1985),1985,12699944
2380,Police Academy 3: Back in Training (1986),1986,12022417
2381,Police Academy 4: Citizens on Patrol (1987),1987,8288545
2382,Police Academy 5: Assignment: Miami Beach (1988),1988,6133734
2383,Police Academy 6: City Under Siege (1989),1989,10439195
2384,Babe: Pig in the City (1998),1998,13494020
2385,Home Fries (1998),1998,7668461
2386,Jerry Springer: Ringmaster (1998),1998,19816423
2387,Very Bad Things (1998),1998,18855083
2388,Steam: The Turkish Bath (Hamam) (1997),1997,15778806
2389,Psycho (1998),1998,9696026
2390,Little Voice (1998),1998,19875353
2391,"Simple Plan, A (1998)",1998,8376424
2392,Jack Frost (1998),1998,14013189
2393,Star Trek: Insurrection (1998),1998,7061839
2394,"Prince of Egypt, The (1998)",1998,7419678
2395,Rushmore (1998),1998,16574123
2396,Shakespeare in Love (1998),1998,8186346
2397,Mass Appeal (1984),1984,19734729
2398,Miracle on 34th Street (1947),1947,11082959
2399,Santa Claus: The Movie (1985),1985,5459645
2400,Prancer (1989),1989,13643423
2401,Pale Rider (1985),1985,16597031
2402,Rambo: First Blood Part II (1985),1985,18238912
2403,First Blood (1982),1982,19057587
2404,Rambo III (1988),1988,7927509
2405,"Jewel of the Nile, The (1985)",1985,9234282
2406,Romancing the Stone (1984),1984,12421364
2407,Cocoon (1985),1985,10481381
2408,Cocoon: The Return (1988),1988,12187564
2409,Rocky II (1979),1979,8117471
2410,Rocky III (1982),1982,9997428
2411,Rocky IV (1985),1985,12280897
2412,Rocky V (1990),1990,11487656
2413,Clue (1985),1985,7001490
2414,Young Sherlock Holmes (1985),1985,14601640
2415,Violets Are Blue... (1986),1986,9985515
2416,Back to School (1986),1986,12728942
2417,Heartburn (1986),1986,10086836
2418,Nothing in Common (1986),1986,18748816
2419,Extremities (1986),1986,17997591
2420,"Karate Kid, The (1984)",1984,6154348
2421,"Karate Kid, Part II, The (1986)",1986,11863079
2422,"Karate Kid III, The (1989)",1989,8350662
2423,Christmas Vacation (1989),1989,8073971
2424,You've Got Mail (1998),1998,15309673
2425,"General, The (1998)",1998,17578205
2426,"Theory of Flight, The (1998)",1998,12888480
2427,"Thin Red Line, The (1998)",1998,18531021
2428,"Faculty, The (1998)",1998,15104715
2429,Mighty Joe Young (1998),1998,15375972
2430,Mighty Joe Young (1949),1949,7223597
2431,Patch Adams (1998),1998,10397562
2432,Stepmom (1998),1998,12374893
2433,"Civil Action, A (1998)",1998,8659226
2434,Down in the Delta (1998),1998,13799682
2435,Hurlyburly (1998),1998,14225529
2436,Tea with Mussolini (1999),1999,9887400
2437,Wilde (1997),1997,5632477
2438,Outside Ozona (1998),1998,11549819
2439,Affliction (1997),1997,8708038
2440,Another Day in Paradise (1998),1998,18246586
2441,"Hi-Lo Country, The (1998)",1998,14237629
2442,Hilary and Jackie (1998),1998,8061077
2443,Playing by Heart (1998),1998,16802593
2444,24 7: Twenty Four Seven (1997),1997,10957132
2445,At First Sight (1999),1999,12450900
2446,In Dreams (1999),1999,13800217
2447,Varsity Blues (1999),1999,6779377
2448,Virus (1999),1999,6501377
2449,"Garbage Pail Kids Movie, The (1987)",1987,14399596
2450,Howard the Duck (1986),1986,15822338
2451,"Gate, The (1987)",1987,14990163
2452,"Gate II: Trespassers, The (1990)",1990,16111466
2453,"Boy Who Could Fly, The (1986)",1986,13183078
2454,"Fly, The (1958)",1958,8445323
2455,"Fly, The (1986)",1986,16039093
2456,"Fly II, The (1989)",1989,10065785
2457,Running Scared (1986),1986,5051787
2458,Armed and Dangerous (1986),1986,18352262
2459,"Texas Chainsaw Massacre, The (1974)",1974,8408131
2460,"Texas Chainsaw Massacre 2, The (1986)",1986,11993649
2461,Leatherface: Texas Chainsaw Massacre III (1990),1990,6918490
2462,"Return of the Texas Chainsaw Massacre, The (1994)",1994,6002137
2463,Ruthless People (1986),1986,11253823
2464,Trick or Treat (1986),1986,10361303
2465,Deadly Friend (1986),1986,11186125
2466,Belizaire the Cajun (1986),1986,7812531
2467,"Name of the Rose, The (1986)",1986,12428861
2468,Jumpin' Jack Flash (1986),1986,11904793
2469,Peggy Sue Got Married (1986),1986,17740516
2470,Crocodile Dundee (1986),1986,15490490
2471,Crocodile Dundee II (1988),1988,14272589
2472,Tough Guys (1986),1986,9654154
2473,Soul Man (1986),1986,12691819
2474,"Color of Money, The (1986)",1986,5686316
2475,52 Pick-Up (1986),1986,9722891
2476,Heartbreak Ridge (1986),1986,7360102
2477,Firewalker (1986),1986,13004492
2478,Three Amigos! (1986),1986,11060116
2479,Gloria (1999),1999,12973771
2480,Dry Cleaning (Nettoyage � sec) (1997),1997,19784417
2481,My Name Is Joe (1998),1998,11369285
2482,Still Crazy (1998),1998,7108204
2483,"Day of the Beast, The (El D�a de la bestia) (1995)",1995,7364181
2484,Tinseltown (1998),1998,15212292
2485,She's All That (1999),1999,6099963
2486,24-hour Woman (1998),1998,17684994
2487,"Blood, Guts, Bullets and Octane (1998)",1998,10364450
2488,Peeping Tom (1960),1960,18465125
2489,Spanish Fly (1998),1998,6284027
2490,Payback (1999),1999,10574344
2491,Simply Irresistible (1999),1999,19382161
2492,20 Dates (1998),1998,7546929
2493,"Harmonists, The (1997)",1997,16049623
2494,"Last Days, The (1998)",1998,6979574
2495,"Fantastic Planet, The (La Plan�te sauvage) (1973)",1973,15328339
2496,Blast from the Past (1999),1999,8319714
2497,Message in a Bottle (1999),1999,9528233
2498,My Favorite Martian (1999),1999,10274478
2499,God Said 'Ha!' (1998),1998,16221407
2500,Jawbreaker (1999),1999,10669357
2501,October Sky (1999),1999,5448537
2502,Office Space (1999),1999,12727734
2503,"Apple, The (Sib) (1998)",1998,9219437
2504,200 Cigarettes (1999),1999,17777222
2505,8MM (1999),1999,10630269
2506,"Other Sister, The (1999)",1999,17573303
2507,Breakfast of Champions (1999),1999,10369585
2508,"Breaks, The (1999)",1999,14238631
2509,Eight Days a Week (1997),1997,9485742
2510,Just the Ticket (1999),1999,9887439
2511,"Long Goodbye, The (1973)",1973,10700345
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",1982,19661182
2513,Pet Sematary (1989),1989,10438179
2514,Pet Sematary II (1992),1992,6758133
2515,Children of the Corn II: The Final Sacrifice (1993),1993,10246882
2516,Children of the Corn III (1994),1994,16718217
2517,Christine (1983),1983,13773793
2518,Night Shift (1982),1982,7138798
2519,House on Haunted Hill (1958),1958,5194489
2520,Airport (1970),1970,5252853
2521,Airport 1975 (1974),1974,17640493
2522,Airport '77 (1977),1977,9103002
2523,Rollercoaster (1977),1977,7179654
2524,"Towering Inferno, The (1974)",1974,11410669
2525,Alligator (1980),1980,11682245
2526,Meteor (1979),1979,9515590
2527,Westworld (1973),1973,16872655
2528,Logan's Run (1976),1976,18773787
2529,Planet of the Apes (1968),1968,9778479
2530,Beneath the Planet of the Apes (1970),1970,6824650
2531,Battle for the Planet of the Apes (1973),1973,11951609
2532,Conquest of the Planet of the Apes (1972),1972,16526972
2533,Escape from the Planet of the Apes (1971),1971,5451017
2534,Avalanche (1978),1978,6492371
2535,Earthquake (1974),1974,17452994
2536,"Concorde: Airport '79, The (1979)",1979,7886925
2537,Beyond the Poseidon Adventure (1979),1979,9719513
2538,Dancemaker (1998),1998,18808833
2539,Analyze This (1999),1999,6924307
2540,"Corruptor, The (1999)",1999,10349521
2541,Cruel Intentions (1999),1999,11151036
2542,"Lock, Stock & Two Smoking Barrels (1998)",1998,6582848
2543,Six Ways to Sunday (1997),1997,12038882
2544,"School of Flesh, The (L' �cole de la chair) (1998)",1998,18402729
